id,date,round,home_team_name,home_goals,away_team_name,away_goals,league,country,start_season,end_season,home_team_id,away_team_id,season_id,league_id
555,2018-01-21 17:00:00,21,Cagliari,1,Milan,2,Serie A,Italy,2017-08-19,2018-05-20,3,18,5,1
556,2018-01-21 14:00:00,21,Bologna,3,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,27,17,5,1
557,2018-01-21 14:00:00,21,Lazio,5,Chievo,1,Serie A,Italy,2017-08-19,2018-05-20,23,26,5,1
558,2018-01-21 14:00:00,21,Hellas Verona,0,Crotone,3,Serie A,Italy,2017-08-19,2018-05-20,12,14,5,1
559,2018-01-21 14:00:00,21,Sampdoria,3,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,25,4,5,1
560,2018-01-21 14:00:00,21,Udinese,1,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,24,16,5,1
561,2018-01-21 14:00:00,21,Sassuolo,1,Torino,1,Serie A,Italy,2017-08-19,2018-05-20,9,7,5,1
562,2018-01-21 11:30:00,21,Atalanta,0,Napoli,1,Serie A,Italy,2017-08-19,2018-05-20,2,8,5,1
563,2018-01-06 19:45:00,20,Cagliari,0,Juventus,1,Serie A,Italy,2017-08-19,2018-05-20,3,20,5,1
564,2018-01-06 17:00:00,20,Roma,1,Atalanta,2,Serie A,Italy,2017-08-19,2018-05-20,19,2,5,1
565,2018-01-06 14:00:00,20,Milan,1,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,18,14,5,1
566,2018-01-06 14:00:00,20,Napoli,2,Hellas Verona,0,Serie A,Italy,2017-08-19,2018-05-20,8,12,5,1
567,2018-01-06 14:00:00,20,SPAL,2,Lazio,5,Serie A,Italy,2017-08-19,2018-05-20,16,23,5,1
568,2018-01-06 14:00:00,20,Benevento,3,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,17,25,5,1
569,2018-01-06 14:00:00,20,Genoa,1,Sassuolo,0,Serie A,Italy,2017-08-19,2018-05-20,11,9,5,1
570,2018-01-06 11:30:00,20,Torino,3,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,7,27,5,1
571,2018-01-05 19:45:00,20,Fiorentina,1,Internazionale,1,Serie A,Italy,2017-08-19,2018-05-20,4,22,5,1
572,2018-01-05 17:00:00,20,Chievo,1,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,26,24,5,1
573,2017-12-30 19:45:00,19,Hellas Verona,1,Juventus,3,Serie A,Italy,2017-08-19,2018-05-20,12,20,5,1
574,2017-12-30 17:00:00,19,Internazionale,0,Lazio,0,Serie A,Italy,2017-08-19,2018-05-20,22,23,5,1
575,2017-12-30 14:00:00,19,Atalanta,1,Cagliari,2,Serie A,Italy,2017-08-19,2018-05-20,2,3,5,1
576,2017-12-30 14:00:00,19,Benevento,1,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,17,26,5,1
577,2017-12-30 14:00:00,19,Bologna,1,Udinese,2,Serie A,Italy,2017-08-19,2018-05-20,27,24,5,1
578,2017-12-30 14:00:00,19,Roma,1,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,19,9,5,1
579,2017-12-30 14:00:00,19,Sampdoria,2,SPAL,0,Serie A,Italy,2017-08-19,2018-05-20,25,16,5,1
580,2017-12-30 14:00:00,19,Torino,0,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,7,11,5,1
581,2017-12-30 11:30:00,19,Fiorentina,1,Milan,1,Serie A,Italy,2017-08-19,2018-05-20,4,18,5,1
582,2017-12-29 19:45:00,19,Crotone,0,Napoli,1,Serie A,Italy,2017-08-19,2018-05-20,14,8,5,1
583,2017-12-23 19:45:00,18,Juventus,1,Roma,0,Serie A,Italy,2017-08-19,2018-05-20,20,19,5,1
584,2017-12-23 17:00:00,18,Milan,0,Atalanta,2,Serie A,Italy,2017-08-19,2018-05-20,18,2,5,1
585,2017-12-23 14:00:00,18,Genoa,1,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,11,17,5,1
586,2017-12-23 14:00:00,18,Napoli,3,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,8,25,5,1
587,2017-12-23 14:00:00,18,Sassuolo,1,Internazionale,0,Serie A,Italy,2017-08-19,2018-05-20,9,22,5,1
588,2017-12-23 14:00:00,18,SPAL,2,Torino,2,Serie A,Italy,2017-08-19,2018-05-20,16,7,5,1
589,2017-12-23 14:00:00,18,Udinese,4,Hellas Verona,0,Serie A,Italy,2017-08-19,2018-05-20,24,12,5,1
590,2017-12-23 11:30:00,18,Lazio,4,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,23,14,5,1
591,2017-12-22 19:45:00,18,Cagliari,0,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,3,4,5,1
592,2017-12-22 17:00:00,18,Chievo,2,Bologna,3,Serie A,Italy,2017-08-19,2018-05-20,26,27,5,1
593,2017-12-17 19:45:00,17,Atalanta,3,Lazio,3,Serie A,Italy,2017-08-19,2018-05-20,2,23,5,1
594,2017-12-17 17:00:00,17,Benevento,1,SPAL,2,Serie A,Italy,2017-08-19,2018-05-20,17,16,5,1
595,2017-12-17 14:00:00,17,Bologna,0,Juventus,3,Serie A,Italy,2017-08-19,2018-05-20,27,20,5,1
596,2017-12-17 14:00:00,17,Crotone,1,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,14,26,5,1
597,2017-12-17 14:00:00,17,Fiorentina,0,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,4,11,5,1
598,2017-12-17 14:00:00,17,Sampdoria,0,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,25,9,5,1
599,2017-12-17 11:30:00,17,Hellas Verona,3,Milan,0,Serie A,Italy,2017-08-19,2018-05-20,12,18,5,1
600,2017-12-16 19:45:00,17,Roma,1,Cagliari,0,Serie A,Italy,2017-08-19,2018-05-20,19,3,5,1
601,2017-12-16 17:00:00,17,Torino,1,Napoli,3,Serie A,Italy,2017-08-19,2018-05-20,7,8,5,1
602,2017-12-16 14:00:00,17,Internazionale,1,Udinese,3,Serie A,Italy,2017-08-19,2018-05-20,22,24,5,1
603,2017-12-12 18:00:00,16,Genoa,1,Atalanta,2,Serie A,Italy,2017-08-19,2018-05-20,11,2,5,1
604,2017-12-11 20:00:00,16,Lazio,1,Torino,3,Serie A,Italy,2017-08-19,2018-05-20,23,7,5,1
605,2017-12-10 19:45:00,16,Milan,2,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,18,27,5,1
606,2017-12-10 17:00:00,16,Sassuolo,2,Crotone,1,Serie A,Italy,2017-08-19,2018-05-20,9,14,5,1
607,2017-12-10 14:00:00,16,Napoli,0,Fiorentina,0,Serie A,Italy,2017-08-19,2018-05-20,8,4,5,1
608,2017-12-10 14:00:00,16,SPAL,2,Hellas Verona,2,Serie A,Italy,2017-08-19,2018-05-20,16,12,5,1
609,2017-12-10 14:00:00,16,Udinese,2,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,24,17,5,1
610,2017-12-10 11:30:00,16,Chievo,0,Roma,0,Serie A,Italy,2017-08-19,2018-05-20,26,19,5,1
611,2017-12-09 19:45:00,16,Juventus,0,Internazionale,0,Serie A,Italy,2017-08-19,2018-05-20,20,22,5,1
612,2017-12-09 17:00:00,16,Cagliari,2,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,3,25,5,1
613,2017-12-04 20:00:00,15,Hellas Verona,0,Genoa,1,Serie A,Italy,2017-08-19,2018-05-20,12,11,5,1
614,2017-12-04 18:00:00,15,Crotone,0,Udinese,3,Serie A,Italy,2017-08-19,2018-05-20,14,24,5,1
615,2017-12-03 19:45:00,15,Sampdoria,1,Lazio,2,Serie A,Italy,2017-08-19,2018-05-20,25,23,5,1
616,2017-12-03 14:00:00,15,Bologna,1,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,27,3,5,1
617,2017-12-03 14:00:00,15,Fiorentina,3,Sassuolo,0,Serie A,Italy,2017-08-19,2018-05-20,4,9,5,1
618,2017-12-03 14:00:00,15,Internazionale,5,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,22,26,5,1
619,2017-12-03 11:30:00,15,Benevento,2,Milan,2,Serie A,Italy,2017-08-19,2018-05-20,17,18,5,1
620,2017-12-02 19:45:00,15,Torino,1,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,7,2,5,1
621,2017-12-01 19:45:00,15,Napoli,0,Juventus,1,Serie A,Italy,2017-08-19,2018-05-20,8,20,5,1
622,2017-12-01 17:30:00,15,Roma,3,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,19,16,5,1
623,2017-11-27 19:45:00,14,Atalanta,1,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,2,17,5,1
624,2017-11-26 19:45:00,14,Juventus,3,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,20,14,5,1
625,2017-11-26 17:00:00,14,Lazio,1,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,23,4,5,1
626,2017-11-26 14:00:00,14,Genoa,1,Roma,1,Serie A,Italy,2017-08-19,2018-05-20,11,19,5,1
627,2017-11-26 14:00:00,14,Milan,0,Torino,0,Serie A,Italy,2017-08-19,2018-05-20,18,7,5,1
628,2017-11-26 14:00:00,14,Udinese,0,Napoli,1,Serie A,Italy,2017-08-19,2018-05-20,24,8,5,1
629,2017-11-25 19:45:00,14,Cagliari,1,Internazionale,3,Serie A,Italy,2017-08-19,2018-05-20,3,22,5,1
630,2017-11-25 17:00:00,14,Chievo,2,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,26,16,5,1
631,2017-11-25 17:00:00,14,Sassuolo,0,Hellas Verona,2,Serie A,Italy,2017-08-19,2018-05-20,9,12,5,1
632,2017-11-25 14:00:00,14,Bologna,3,Sampdoria,0,Serie A,Italy,2017-08-19,2018-05-20,27,25,5,1
633,2017-11-20 19:45:00,13,Hellas Verona,2,Bologna,3,Serie A,Italy,2017-08-19,2018-05-20,12,27,5,1
634,2017-11-19 19:45:00,13,Internazionale,2,Atalanta,0,Serie A,Italy,2017-08-19,2018-05-20,22,2,5,1
635,2017-11-19 14:00:00,13,Benevento,1,Sassuolo,2,Serie A,Italy,2017-08-19,2018-05-20,17,9,5,1
636,2017-11-19 14:00:00,13,Sampdoria,3,Juventus,2,Serie A,Italy,2017-08-19,2018-05-20,25,20,5,1
637,2017-11-19 14:00:00,13,SPAL,1,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,16,4,5,1
638,2017-11-19 14:00:00,13,Torino,1,Chievo,1,Serie A,Italy,2017-08-19,2018-05-20,7,26,5,1
639,2017-11-19 14:00:00,13,Udinese,0,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,24,3,5,1
640,2017-11-19 11:30:00,13,Crotone,0,Genoa,1,Serie A,Italy,2017-08-19,2018-05-20,14,11,5,1
641,2017-11-18 19:45:00,13,Napoli,2,Milan,1,Serie A,Italy,2017-08-19,2018-05-20,8,18,5,1
642,2017-11-18 17:00:00,13,Roma,2,Lazio,1,Serie A,Italy,2017-08-19,2018-05-20,19,23,5,1
643,2017-11-05 19:45:00,12,Sassuolo,0,Milan,2,Serie A,Italy,2017-08-19,2018-05-20,9,18,5,1
644,2017-11-05 17:00:00,12,Atalanta,1,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,2,16,5,1
645,2017-11-05 14:00:00,12,Cagliari,2,Hellas Verona,1,Serie A,Italy,2017-08-19,2018-05-20,3,12,5,1
646,2017-11-05 14:00:00,12,Chievo,0,Napoli,0,Serie A,Italy,2017-08-19,2018-05-20,26,8,5,1
647,2017-11-05 14:00:00,12,Fiorentina,2,Roma,4,Serie A,Italy,2017-08-19,2018-05-20,4,19,5,1
648,2017-11-05 14:00:00,12,Juventus,2,Benevento,1,Serie A,Italy,2017-08-19,2018-05-20,20,17,5,1
649,2017-11-05 11:30:00,12,Internazionale,1,Torino,1,Serie A,Italy,2017-08-19,2018-05-20,22,7,5,1
650,2017-11-04 19:45:00,12,Genoa,0,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,11,25,5,1
651,2017-11-04 17:00:00,12,Bologna,2,Crotone,3,Serie A,Italy,2017-08-19,2018-05-20,27,14,5,1
652,2017-10-30 19:45:00,11,Hellas Verona,1,Internazionale,2,Serie A,Italy,2017-08-19,2018-05-20,12,22,5,1
653,2017-10-29 19:45:00,11,Torino,2,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,7,3,5,1
654,2017-10-29 14:00:00,11,Crotone,2,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,14,4,5,1
655,2017-10-29 14:00:00,11,Napoli,3,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,8,9,5,1
656,2017-10-29 14:00:00,11,Sampdoria,4,Chievo,1,Serie A,Italy,2017-08-19,2018-05-20,25,26,5,1
657,2017-10-29 14:00:00,11,SPAL,1,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,16,11,5,1
658,2017-10-29 14:00:00,11,Udinese,2,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,24,2,5,1
659,2017-10-29 11:30:00,11,Benevento,1,Lazio,5,Serie A,Italy,2017-08-19,2018-05-20,17,23,5,1
660,2017-10-28 18:45:00,11,Roma,1,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,19,27,5,1
661,2017-10-28 16:00:00,11,Milan,0,Juventus,2,Serie A,Italy,2017-08-19,2018-05-20,18,20,5,1
662,2017-10-25 18:45:00,10,Bologna,1,Lazio,2,Serie A,Italy,2017-08-19,2018-05-20,27,23,5,1
663,2017-10-25 18:45:00,10,Cagliari,2,Benevento,1,Serie A,Italy,2017-08-19,2018-05-20,3,17,5,1
664,2017-10-25 18:45:00,10,Chievo,1,Milan,4,Serie A,Italy,2017-08-19,2018-05-20,26,18,5,1
665,2017-10-25 18:45:00,10,Fiorentina,3,Torino,0,Serie A,Italy,2017-08-19,2018-05-20,4,7,5,1
666,2017-10-25 18:45:00,10,Genoa,2,Napoli,3,Serie A,Italy,2017-08-19,2018-05-20,11,8,5,1
667,2017-10-25 18:45:00,10,Juventus,4,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,20,16,5,1
668,2017-10-25 18:45:00,10,Roma,1,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,19,14,5,1
669,2017-10-25 18:45:00,10,Sassuolo,0,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,9,24,5,1
670,2017-10-25 16:30:00,10,Atalanta,3,Hellas Verona,0,Serie A,Italy,2017-08-19,2018-05-20,2,12,5,1
671,2017-10-24 18:45:00,10,Internazionale,3,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,22,25,5,1
672,2017-10-22 18:45:00,9,Lazio,3,Cagliari,0,Serie A,Italy,2017-08-19,2018-05-20,23,3,5,1
673,2017-10-22 16:00:00,9,Udinese,2,Juventus,6,Serie A,Italy,2017-08-19,2018-05-20,24,20,5,1
674,2017-10-22 13:00:00,9,Atalanta,1,Bologna,0,Serie A,Italy,2017-08-19,2018-05-20,2,27,5,1
675,2017-10-22 13:00:00,9,Benevento,0,Fiorentina,3,Serie A,Italy,2017-08-19,2018-05-20,17,4,5,1
676,2017-10-22 13:00:00,9,Milan,0,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,18,11,5,1
677,2017-10-22 13:00:00,9,SPAL,0,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,16,9,5,1
678,2017-10-22 13:00:00,9,Torino,0,Roma,1,Serie A,Italy,2017-08-19,2018-05-20,7,19,5,1
679,2017-10-22 10:30:00,9,Chievo,3,Hellas Verona,2,Serie A,Italy,2017-08-19,2018-05-20,26,12,5,1
680,2017-10-21 18:45:00,9,Napoli,0,Internazionale,0,Serie A,Italy,2017-08-19,2018-05-20,8,22,5,1
681,2017-10-21 16:00:00,9,Sampdoria,5,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,25,14,5,1
682,2017-10-16 18:45:00,8,Hellas Verona,1,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,12,17,5,1
683,2017-10-15 18:45:00,8,Internazionale,3,Milan,2,Serie A,Italy,2017-08-19,2018-05-20,22,18,5,1
684,2017-10-15 13:00:00,8,Bologna,2,SPAL,1,Serie A,Italy,2017-08-19,2018-05-20,27,16,5,1
685,2017-10-15 13:00:00,8,Cagliari,2,Genoa,3,Serie A,Italy,2017-08-19,2018-05-20,3,11,5,1
686,2017-10-15 13:00:00,8,Crotone,2,Torino,2,Serie A,Italy,2017-08-19,2018-05-20,14,7,5,1
687,2017-10-15 13:00:00,8,Sampdoria,3,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,25,2,5,1
688,2017-10-15 13:00:00,8,Sassuolo,0,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,9,26,5,1
689,2017-10-15 10:30:00,8,Fiorentina,2,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,4,24,5,1
690,2017-10-14 18:45:00,8,Roma,0,Napoli,1,Serie A,Italy,2017-08-19,2018-05-20,19,8,5,1
691,2017-10-14 16:00:00,8,Juventus,1,Lazio,2,Serie A,Italy,2017-08-19,2018-05-20,20,23,5,1
692,2017-10-01 18:45:00,7,Atalanta,2,Juventus,2,Serie A,Italy,2017-08-19,2018-05-20,2,20,5,1
693,2017-10-01 16:00:00,7,Milan,0,Roma,2,Serie A,Italy,2017-08-19,2018-05-20,18,19,5,1
694,2017-10-01 13:00:00,7,Benevento,1,Internazionale,2,Serie A,Italy,2017-08-19,2018-05-20,17,22,5,1
695,2017-10-01 13:00:00,7,Chievo,2,Fiorentina,1,Serie A,Italy,2017-08-19,2018-05-20,26,4,5,1
696,2017-10-01 13:00:00,7,Lazio,6,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,23,9,5,1
697,2017-10-01 13:00:00,7,SPAL,1,Crotone,1,Serie A,Italy,2017-08-19,2018-05-20,16,14,5,1
698,2017-10-01 13:00:00,7,Torino,2,Hellas Verona,2,Serie A,Italy,2017-08-19,2018-05-20,7,12,5,1
699,2017-10-01 10:30:00,7,Napoli,3,Cagliari,0,Serie A,Italy,2017-08-19,2018-05-20,8,3,5,1
700,2017-09-30 18:45:00,7,Genoa,0,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,11,27,5,1
701,2017-09-30 16:00:00,7,Udinese,4,Sampdoria,0,Serie A,Italy,2017-08-19,2018-05-20,24,25,5,1
702,2017-09-24 18:45:00,6,Fiorentina,1,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,4,2,5,1
703,2017-09-24 16:00:00,6,Sassuolo,0,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,9,27,5,1
704,2017-09-24 13:00:00,6,Cagliari,0,Chievo,2,Serie A,Italy,2017-08-19,2018-05-20,3,26,5,1
705,2017-09-24 13:00:00,6,Crotone,2,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,14,17,5,1
706,2017-09-24 13:00:00,6,Hellas Verona,0,Lazio,3,Serie A,Italy,2017-08-19,2018-05-20,12,23,5,1
707,2017-09-24 13:00:00,6,Internazionale,1,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,22,11,5,1
708,2017-09-24 10:30:00,6,Sampdoria,2,Milan,0,Serie A,Italy,2017-08-19,2018-05-20,25,18,5,1
709,2017-09-23 18:45:00,6,Juventus,4,Torino,0,Serie A,Italy,2017-08-19,2018-05-20,20,7,5,1
710,2017-09-23 16:00:00,6,SPAL,2,Napoli,3,Serie A,Italy,2017-08-19,2018-05-20,16,8,5,1
711,2017-09-23 13:00:00,6,Roma,3,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,19,24,5,1
712,2017-09-20 18:45:00,5,Atalanta,5,Crotone,1,Serie A,Italy,2017-08-19,2018-05-20,2,14,5,1
713,2017-09-20 18:45:00,5,Cagliari,0,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,3,9,5,1
714,2017-09-20 18:45:00,5,Genoa,1,Chievo,1,Serie A,Italy,2017-08-19,2018-05-20,11,26,5,1
715,2017-09-20 18:45:00,5,Hellas Verona,0,Sampdoria,0,Serie A,Italy,2017-08-19,2018-05-20,12,25,5,1
716,2017-09-20 18:45:00,5,Juventus,1,Fiorentina,0,Serie A,Italy,2017-08-19,2018-05-20,20,4,5,1
717,2017-09-20 18:45:00,5,Lazio,1,Napoli,4,Serie A,Italy,2017-08-19,2018-05-20,23,8,5,1
718,2017-09-20 18:45:00,5,Milan,2,SPAL,0,Serie A,Italy,2017-08-19,2018-05-20,18,16,5,1
719,2017-09-20 18:45:00,5,Udinese,2,Torino,3,Serie A,Italy,2017-08-19,2018-05-20,24,7,5,1
720,2017-09-20 16:00:00,5,Benevento,0,Roma,4,Serie A,Italy,2017-08-19,2018-05-20,17,19,5,1
721,2017-09-19 18:45:00,5,Bologna,1,Internazionale,1,Serie A,Italy,2017-08-19,2018-05-20,27,22,5,1
722,2017-09-17 18:45:00,4,Genoa,2,Lazio,3,Serie A,Italy,2017-08-19,2018-05-20,11,23,5,1
723,2017-09-17 16:00:00,4,Chievo,1,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,26,2,5,1
724,2017-09-17 13:00:00,4,Milan,2,Udinese,1,Serie A,Italy,2017-08-19,2018-05-20,18,24,5,1
725,2017-09-17 13:00:00,4,Napoli,6,Benevento,0,Serie A,Italy,2017-08-19,2018-05-20,8,17,5,1
726,2017-09-17 13:00:00,4,SPAL,0,Cagliari,2,Serie A,Italy,2017-08-19,2018-05-20,16,3,5,1
727,2017-09-17 13:00:00,4,Torino,2,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,7,25,5,1
728,2017-09-17 10:30:00,4,Sassuolo,1,Juventus,3,Serie A,Italy,2017-08-19,2018-05-20,9,20,5,1
729,2017-09-16 18:45:00,4,Roma,3,Hellas Verona,0,Serie A,Italy,2017-08-19,2018-05-20,19,12,5,1
730,2017-09-16 16:00:00,4,Fiorentina,2,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,4,27,5,1
731,2017-09-16 13:00:00,4,Crotone,0,Internazionale,2,Serie A,Italy,2017-08-19,2018-05-20,14,22,5,1
732,2017-09-10 18:45:00,3,Bologna,0,Napoli,3,Serie A,Italy,2017-08-19,2018-05-20,27,8,5,1
733,2017-09-10 16:00:00,3,Benevento,0,Torino,1,Serie A,Italy,2017-08-19,2018-05-20,17,7,5,1
734,2017-09-10 14:00:00,3,Lazio,4,Milan,1,Serie A,Italy,2017-08-19,2018-05-20,23,18,5,1
735,2017-09-10 13:00:00,3,Atalanta,2,Sassuolo,1,Serie A,Italy,2017-08-19,2018-05-20,2,9,5,1
736,2017-09-10 13:00:00,3,Cagliari,1,Crotone,0,Serie A,Italy,2017-08-19,2018-05-20,3,14,5,1
737,2017-09-10 13:00:00,3,Hellas Verona,0,Fiorentina,5,Serie A,Italy,2017-08-19,2018-05-20,12,4,5,1
738,2017-09-10 13:00:00,3,Udinese,1,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,24,11,5,1
739,2017-09-10 10:30:00,3,Internazionale,2,SPAL,0,Serie A,Italy,2017-08-19,2018-05-20,22,16,5,1
740,2017-09-09 16:00:00,3,Juventus,3,Chievo,0,Serie A,Italy,2017-08-19,2018-05-20,20,26,5,1
741,2017-08-27 18:45:00,2,Chievo,1,Lazio,2,Serie A,Italy,2017-08-19,2018-05-20,26,23,5,1
742,2017-08-27 18:45:00,2,Crotone,0,Hellas Verona,0,Serie A,Italy,2017-08-19,2018-05-20,14,12,5,1
743,2017-08-27 18:45:00,2,Fiorentina,1,Sampdoria,2,Serie A,Italy,2017-08-19,2018-05-20,4,25,5,1
744,2017-08-27 18:45:00,2,Milan,2,Cagliari,1,Serie A,Italy,2017-08-19,2018-05-20,18,3,5,1
745,2017-08-27 18:45:00,2,Napoli,3,Atalanta,1,Serie A,Italy,2017-08-19,2018-05-20,8,2,5,1
746,2017-08-27 18:45:00,2,SPAL,3,Udinese,2,Serie A,Italy,2017-08-19,2018-05-20,16,24,5,1
747,2017-08-27 16:00:00,2,Torino,3,Sassuolo,0,Serie A,Italy,2017-08-19,2018-05-20,7,9,5,1
748,2017-08-26 18:45:00,2,Roma,1,Internazionale,3,Serie A,Italy,2017-08-19,2018-05-20,19,22,5,1
749,2017-08-26 16:00:00,2,Benevento,0,Bologna,1,Serie A,Italy,2017-08-19,2018-05-20,17,27,5,1
750,2017-08-26 16:00:00,2,Genoa,2,Juventus,4,Serie A,Italy,2017-08-19,2018-05-20,11,20,5,1
751,2017-08-20 18:45:00,1,Bologna,1,Torino,1,Serie A,Italy,2017-08-19,2018-05-20,27,7,5,1
752,2017-08-20 18:45:00,1,Crotone,0,Milan,3,Serie A,Italy,2017-08-19,2018-05-20,14,18,5,1
753,2017-08-20 18:45:00,1,Internazionale,3,Fiorentina,0,Serie A,Italy,2017-08-19,2018-05-20,22,4,5,1
754,2017-08-20 18:45:00,1,Lazio,0,SPAL,0,Serie A,Italy,2017-08-19,2018-05-20,23,16,5,1
755,2017-08-20 18:45:00,1,Sampdoria,2,Benevento,1,Serie A,Italy,2017-08-19,2018-05-20,25,17,5,1
756,2017-08-20 18:45:00,1,Sassuolo,0,Genoa,0,Serie A,Italy,2017-08-19,2018-05-20,9,11,5,1
757,2017-08-20 18:45:00,1,Udinese,1,Chievo,2,Serie A,Italy,2017-08-19,2018-05-20,24,26,5,1
758,2017-08-20 16:00:00,1,Atalanta,0,Roma,1,Serie A,Italy,2017-08-19,2018-05-20,2,19,5,1
759,2017-08-19 18:45:00,1,Hellas Verona,1,Napoli,3,Serie A,Italy,2017-08-19,2018-05-20,12,8,5,1
760,2017-08-19 16:00:00,1,Juventus,3,Cagliari,0,Serie A,Italy,2017-08-19,2018-05-20,20,3,5,1
